movieId,title,genres,combined_features
3605,King Creole (1958),Drama|Musical,King Creole (1958) Drama|Musical
3606,On the Town (1949),Musical,On the Town (1949) Musical
3607,One Little Indian (1973),Comedy|Drama|Western,One Little Indian (1973) Comedy|Drama|Western
3608,Pee-wee's Big Adventure (1985),Comedy,Pee-wee's Big Adventure (1985) Comedy
3609,Regret to Inform (1998),Documentary,Regret to Inform (1998) Documentary
3610,Roustabout (1964),Musical,Roustabout (1964) Musical
3611,Saludos Amigos (1943),Animation|Children's|Comedy,Saludos Amigos (1943) Animation|Children's|Comedy
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,"Slipper and the Rose, The (1976) Adventure|Musical|Romance"
3613,Things Change (1988),Comedy,Things Change (1988) Comedy
3614,Honeymoon in Vegas (1992),Comedy|Romance,Honeymoon in Vegas (1992) Comedy|Romance
3615,Dinosaur (2000),Animation|Children's,Dinosaur (2000) Animation|Children's
3616,Loser (2000),Comedy|Romance,Loser (2000) Comedy|Romance
3617,Road Trip (2000),Comedy,Road Trip (2000) Comedy
3618,Small Time Crooks (2000),Comedy,Small Time Crooks (2000) Comedy
3619,"Hollywood Knights, The (1980)",Comedy,"Hollywood Knights, The (1980) Comedy"
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,"Myth of Fingerprints, The (1997) Comedy|Drama"
3621,Possession (1981),Drama|Horror,Possession (1981) Drama|Horror
3622,"Twelve Chairs, The (1970)",Comedy,"Twelve Chairs, The (1970) Comedy"
3623,Mission: Impossible 2 (2000),Action|Thriller,Mission: Impossible 2 (2000) Action|Thriller
3624,Shanghai Noon (2000),Action,Shanghai Noon (2000) Action
3625,Better Living Through Circuitry (1999),Documentary,Better Living Through Circuitry (1999) Documentary
3626,8 1/2 Women (1999),Comedy,8 1/2 Women (1999) Comedy
3627,Carnival of Souls (1962),Horror|Thriller,Carnival of Souls (1962) Horror|Thriller
3628,Flying Tigers (1942),Action|Drama|War,Flying Tigers (1942) Action|Drama|War
3629,"Gold Rush, The (1925)",Comedy,"Gold Rush, The (1925) Comedy"
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror,"House of Exorcism, The (La Casa dell'esorcismo) (1974) Horror"
3631,It's in the Water (1998),Comedy,It's in the Water (1998) Comedy
3632,Monsieur Verdoux (1947),Comedy,Monsieur Verdoux (1947) Comedy
3633,On Her Majesty's Secret Service (1969),Action,On Her Majesty's Secret Service (1969) Action
3634,Seven Days in May (1964),Thriller,Seven Days in May (1964) Thriller
3635,"Spy Who Loved Me, The (1977)",Action,"Spy Who Loved Me, The (1977) Action"
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998) Drama
3637,Vagabond (Sans toit ni loi) (1985),Drama,Vagabond (Sans toit ni loi) (1985) Drama
3638,Moonraker (1979),Action|Romance|Sci-Fi,Moonraker (1979) Action|Romance|Sci-Fi
3639,"Man with the Golden Gun, The (1974)",Action,"Man with the Golden Gun, The (1974) Action"
3640,"King in New York, A (1957)",Comedy|Drama,"King in New York, A (1957) Comedy|Drama"
3641,"Woman of Paris, A (1923)",Drama,"Woman of Paris, A (1923) Drama"
3642,In Old California (1942),Western,In Old California (1942) Western
3643,"Fighting Seabees, The (1944)",Action|Drama|War,"Fighting Seabees, The (1944) Action|Drama|War"
3644,Dark Command (1940),Western,Dark Command (1940) Western
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,Cleo From 5 to 7 (Cléo de 5 à 7) (1962) Drama
3646,Big Momma's House (2000),Comedy,Big Momma's House (2000) Comedy
3647,Running Free (2000),Drama,Running Free (2000) Drama
3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi,"Abominable Snowman, The (1957) Horror|Sci-Fi"
3649,American Gigolo (1980),Drama,American Gigolo (1980) Drama
3650,Anguish (Angustia) (1986),Horror,Anguish (Angustia) (1986) Horror
3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972) Horror"
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,City of the Living Dead (Paura nella città dei morti viventi) (1980) Horror
3653,"Endless Summer, The (1966)",Documentary,"Endless Summer, The (1966) Documentary"
3654,"Guns of Navarone, The (1961)",Action|Drama|War,"Guns of Navarone, The (1961) Action|Drama|War"
3655,Blow-Out (La Grande Bouffe) (1973),Drama,Blow-Out (La Grande Bouffe) (1973) Drama
3656,Lured (1947),Crime,Lured (1947) Crime
3657,Pandora and the Flying Dutchman (1951),Drama,Pandora and the Flying Dutchman (1951) Drama
3658,Quatermass and the Pit (1967),Sci-Fi,Quatermass and the Pit (1967) Sci-Fi
3659,Quatermass II (1957),Sci-Fi|Thriller,Quatermass II (1957) Sci-Fi|Thriller
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,Puppet Master (1989) Horror|Sci-Fi|Thriller
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,Puppet Master II (1990) Horror|Sci-Fi|Thriller
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,Puppet Master III: Toulon's Revenge (1991) Horror|Sci-Fi|Thriller
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,Puppet Master 4 (1993) Horror|Sci-Fi|Thriller
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,Puppet Master 5: The Final Chapter (1994) Horror|Sci-Fi|Thriller
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,Curse of the Puppet Master (1998) Horror|Sci-Fi|Thriller
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,Retro Puppetmaster (1999) Horror|Sci-Fi|Thriller
3667,Rent-A-Cop (1988),Action|Comedy,Rent-A-Cop (1988) Action|Comedy
3668,Romeo and Juliet (1968),Drama|Romance,Romeo and Juliet (1968) Drama|Romance
3669,Stay Tuned (1992),Comedy,Stay Tuned (1992) Comedy
3670,"Story of G.I. Joe, The (1945)",War,"Story of G.I. Joe, The (1945) War"
3671,Blazing Saddles (1974),Comedy|Western,Blazing Saddles (1974) Comedy|Western
3672,Benji (1974),Adventure|Children's,Benji (1974) Adventure|Children's
3673,Benji the Hunted (1987),Adventure|Children's,Benji the Hunted (1987) Adventure|Children's
3674,For the Love of Benji (1977),Adventure|Children's,For the Love of Benji (1977) Adventure|Children's
3675,White Christmas (1954),Musical,White Christmas (1954) Musical
3676,Eraserhead (1977),Drama|Horror,Eraserhead (1977) Drama|Horror
3677,Baraka (1992),Documentary,Baraka (1992) Documentary
3678,"Man with the Golden Arm, The (1955)",Drama,"Man with the Golden Arm, The (1955) Drama"
3679,"Decline of Western Civilization, The (1981)",Documentary,"Decline of Western Civilization, The (1981) Documentary"
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,"Decline of Western Civilization Part II: The Metal Years, The (1988) Documentary"
3681,For a Few Dollars More (1965),Western,For a Few Dollars More (1965) Western
3682,Magnum Force (1973),Western,Magnum Force (1973) Western
3683,Blood Simple (1984),Drama|Film-Noir,Blood Simple (1984) Drama|Film-Noir
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,"Fabulous Baker Boys, The (1989) Drama|Romance"
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,Prizzi's Honor (1985) Comedy|Drama|Romance
3686,Flatliners (1990),Thriller,Flatliners (1990) Thriller
3687,Light Years (1988),Sci-Fi,Light Years (1988) Sci-Fi
3688,Porky's (1981),Comedy,Porky's (1981) Comedy
3689,Porky's II: The Next Day (1983),Comedy,Porky's II: The Next Day (1983) Comedy
3690,Porky's Revenge (1985),Comedy,Porky's Revenge (1985) Comedy
3691,Private School (1983),Comedy,Private School (1983) Comedy
3692,Class of Nuke 'Em High (1986),Comedy|Horror,Class of Nuke 'Em High (1986) Comedy|Horror
3693,"Toxic Avenger, The (1985)",Comedy|Horror,"Toxic Avenger, The (1985) Comedy|Horror"
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,"Toxic Avenger, Part II, The (1989) Comedy|Horror"
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989) Comedy|Horror"
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,Night of the Creeps (1986) Comedy|Horror|Sci-Fi
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,Predator 2 (1990) Action|Sci-Fi|Thriller
3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,"Running Man, The (1987) Action|Adventure|Sci-Fi"
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,Starman (1984) Adventure|Drama|Romance|Sci-Fi
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,"Brother from Another Planet, The (1984) Drama|Sci-Fi"
3701,Alien Nation (1988),Crime|Drama|Sci-Fi,Alien Nation (1988) Crime|Drama|Sci-Fi
3702,Mad Max (1979),Action|Sci-Fi,Mad Max (1979) Action|Sci-Fi
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,Mad Max 2 (a.k.a. The Road Warrior) (1981) Action|Sci-Fi
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,Mad Max Beyond Thunderdome (1985) Action|Sci-Fi
3705,Bird on a Wire (1990),Action|Adventure|Romance|Thriller,Bird on a Wire (1990) Action|Adventure|Romance|Thriller
3706,Angel Heart (1987),Film-Noir|Mystery|Thriller,Angel Heart (1987) Film-Noir|Mystery|Thriller
3707,Nine 1/2 Weeks (1986),Drama,Nine 1/2 Weeks (1986) Drama
3708,Firestarter (1984),Horror|Thriller,Firestarter (1984) Horror|Thriller
3709,Sleepwalkers (1992),Horror,Sleepwalkers (1992) Horror
3710,Action Jackson (1988),Action|Comedy,Action Jackson (1988) Action|Comedy
3711,Sarafina! (1992),Drama,Sarafina! (1992) Drama
3712,Soapdish (1991),Comedy,Soapdish (1991) Comedy
3713,"Long Walk Home, The (1990)",Drama,"Long Walk Home, The (1990) Drama"
3714,Clara's Heart (1988),Drama,Clara's Heart (1988) Drama
3715,Burglar (1987),Comedy,Burglar (1987) Comedy
3716,Fatal Beauty (1987),Action|Crime,Fatal Beauty (1987) Action|Crime
3717,Gone in 60 Seconds (2000),Action|Crime,Gone in 60 Seconds (2000) Action|Crime
3718,American Pimp (1999),Documentary,American Pimp (1999) Documentary
3719,Love's Labour's Lost (2000),Comedy|Romance,Love's Labour's Lost (2000) Comedy|Romance
3720,Sunshine (1999),Drama,Sunshine (1999) Drama
3721,Trixie (1999),Comedy,Trixie (1999) Comedy
3722,Live Virgin (1999),Comedy,Live Virgin (1999) Comedy
3723,Hamlet (1990),Drama,Hamlet (1990) Drama
3724,Coming Home (1978),Drama|War,Coming Home (1978) Drama|War
3725,American Pop (1981),Animation|Musical,American Pop (1981) Animation|Musical
3726,Assault on Precinct 13 (1976),Action|Thriller,Assault on Precinct 13 (1976) Action|Thriller
3727,Near Dark (1987),Comedy|Horror,Near Dark (1987) Comedy|Horror
3728,One False Move (1991),Thriller,One False Move (1991) Thriller
3729,Shaft (1971),Action|Crime,Shaft (1971) Action|Crime
3730,"Conversation, The (1974)",Drama|Mystery,"Conversation, The (1974) Drama|Mystery"
3731,Cutter's Way (1981),Drama|Thriller,Cutter's Way (1981) Drama|Thriller
3732,"Fury, The (1978)",Horror,"Fury, The (1978) Horror"
3733,"Paper Chase, The (1973)",Drama,"Paper Chase, The (1973) Drama"
3734,Prince of the City (1981),Drama,Prince of the City (1981) Drama
3735,Serpico (1973),Crime|Drama,Serpico (1973) Crime|Drama
3736,"Big Carnival, The (1951)",Drama,"Big Carnival, The (1951) Drama"
3737,Lonely Are the Brave (1962),Drama|Western,Lonely Are the Brave (1962) Drama|Western
3738,"Sugarland Express, The (1974)",Drama,"Sugarland Express, The (1974) Drama"
3739,Trouble in Paradise (1932),Comedy|Romance,Trouble in Paradise (1932) Comedy|Romance
3740,Big Trouble in Little China (1986),Action|Comedy,Big Trouble in Little China (1986) Action|Comedy
3741,Badlands (1973),Crime|Drama,Badlands (1973) Crime|Drama
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925) Drama|War"
3743,Boys and Girls (2000),Comedy|Romance,Boys and Girls (2000) Comedy|Romance
3744,Shaft (2000),Action|Crime,Shaft (2000) Action|Crime
3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,Titan A.E. (2000) Adventure|Animation|Sci-Fi
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,Butterfly (La Lengua de las Mariposas) (2000) Drama|War
3747,Jesus' Son (1999),Drama,Jesus' Son (1999) Drama
3748,"Match, The (1999)",Comedy|Romance,"Match, The (1999) Comedy|Romance"
3749,Time Regained (Le Temps Retrouvé) (1999),Drama,Time Regained (Le Temps Retrouvé) (1999) Drama
3750,Boricua's Bond (2000),Drama,Boricua's Bond (2000) Drama
3751,Chicken Run (2000),Animation|Children's|Comedy,Chicken Run (2000) Animation|Children's|Comedy
3752,"Me, Myself and Irene (2000)",Comedy,"Me, Myself and Irene (2000) Comedy"
3753,"Patriot, The (2000)",Action|Drama|War,"Patriot, The (2000) Action|Drama|War"
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,"Adventures of Rocky and Bullwinkle, The (2000) Animation|Children's|Comedy"
3755,"Perfect Storm, The (2000)",Action|Adventure|Thriller,"Perfect Storm, The (2000) Action|Adventure|Thriller"
3756,"Golden Bowl, The (2000)",Drama,"Golden Bowl, The (2000) Drama"
3757,Asylum (1972),Horror,Asylum (1972) Horror
3758,Communion (1989),Drama|Sci-Fi|Thriller,Communion (1989) Drama|Sci-Fi|Thriller
3759,Fun and Fancy Free (1947),Animation|Children's|Musical,Fun and Fancy Free (1947) Animation|Children's|Musical
3760,"Kentucky Fried Movie, The (1977)",Comedy,"Kentucky Fried Movie, The (1977) Comedy"
3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993) Crime|Drama"
3762,Daughter of Dr. Jeckyll (1957),Horror,Daughter of Dr. Jeckyll (1957) Horror
3763,F/X (1986),Action|Crime|Thriller,F/X (1986) Action|Crime|Thriller
3764,F/X 2 (1992),Action|Crime|Thriller,F/X 2 (1992) Action|Crime|Thriller
3765,"Hot Spot, The (1990)",Drama|Romance,"Hot Spot, The (1990) Drama|Romance"
3766,Missing in Action (1984),Action|War,Missing in Action (1984) Action|War
3767,Missing in Action 2: The Beginning (1985),Action|War,Missing in Action 2: The Beginning (1985) Action|War
3768,Braddock: Missing in Action III (1988),Action|War,Braddock: Missing in Action III (1988) Action|War
3769,Thunderbolt and Lightfoot (1974),Action,Thunderbolt and Lightfoot (1974) Action
3770,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,Dreamscape (1984) Adventure|Crime|Sci-Fi|Thriller
3771,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,"Golden Voyage of Sinbad, The (1974) Action|Adventure"
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969) Horror
3773,House Party (1990),Comedy,House Party (1990) Comedy
3774,House Party 2 (1991),Comedy,House Party 2 (1991) Comedy
3775,Make Mine Music (1946),Animation|Children's|Musical,Make Mine Music (1946) Animation|Children's|Musical
3776,Melody Time (1948),Animation|Children's|Musical,Melody Time (1948) Animation|Children's|Musical
3777,Nekromantik (1987),Comedy|Horror,Nekromantik (1987) Comedy|Horror
3778,On Our Merry Way (1948),Comedy|Drama,On Our Merry Way (1948) Comedy|Drama
3779,Project Moon Base (1953),Sci-Fi,Project Moon Base (1953) Sci-Fi
3780,Rocketship X-M (1950),Sci-Fi,Rocketship X-M (1950) Sci-Fi
3781,Shaft in Africa (1973),Action|Crime,Shaft in Africa (1973) Action|Crime
3782,Shaft's Big Score! (1972),Action|Crime,Shaft's Big Score! (1972) Action|Crime
3783,Croupier (1998),Crime|Drama,Croupier (1998) Crime|Drama
3784,"Kid, The (2000)",Comedy,"Kid, The (2000) Comedy"
3785,Scary Movie (2000),Comedy|Horror,Scary Movie (2000) Comedy|Horror
3786,But I'm a Cheerleader (1999),Comedy,But I'm a Cheerleader (1999) Comedy
3787,Shower (Xizhao) (1999),Comedy,Shower (Xizhao) (1999) Comedy
3788,Blowup (1966),Drama|Mystery,Blowup (1966) Drama|Mystery
3789,"Pawnbroker, The (1965)",Drama,"Pawnbroker, The (1965) Drama"
3790,Groove (2000),Drama,Groove (2000) Drama
3791,Footloose (1984),Drama,Footloose (1984) Drama
3792,Duel in the Sun (1946),Western,Duel in the Sun (1946) Western
3793,X-Men (2000),Action|Sci-Fi,X-Men (2000) Action|Sci-Fi
3794,Chuck & Buck (2000),Comedy|Drama,Chuck & Buck (2000) Comedy|Drama
3795,"Five Senses, The (1999)",Drama,"Five Senses, The (1999) Drama"
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000) Romance|Thriller"
3797,"In Crowd, The (2000)",Thriller,"In Crowd, The (2000) Thriller"
3798,What Lies Beneath (2000),Thriller,What Lies Beneath (2000) Thriller
3799,Pokémon the Movie 2000 (2000),Animation|Children's,Pokémon the Movie 2000 (2000) Animation|Children's
3800,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance,Criminal Lovers (Les Amants Criminels) (1999) Drama|Romance
3801,Anatomy of a Murder (1959),Drama|Mystery,Anatomy of a Murder (1959) Drama|Mystery
3802,Freejack (1992),Action|Sci-Fi,Freejack (1992) Action|Sci-Fi
3803,Greaser's Palace (1972),Drama,Greaser's Palace (1972) Drama
3804,H.O.T.S. (1979),Comedy,H.O.T.S. (1979) Comedy
3805,Knightriders (1981),Action|Adventure|Drama,Knightriders (1981) Action|Adventure|Drama
3806,MacKenna's Gold (1969),Western,MacKenna's Gold (1969) Western
3807,Sinbad and the Eye of the Tiger (1977),Action|Adventure,Sinbad and the Eye of the Tiger (1977) Action|Adventure
3808,Two Women (La Ciociara) (1961),Drama|War,Two Women (La Ciociara) (1961) Drama|War
3809,What About Bob? (1991),Comedy,What About Bob? (1991) Comedy
3810,White Sands (1992),Drama|Thriller,White Sands (1992) Drama|Thriller
3811,Breaker Morant (1980),Drama|War,Breaker Morant (1980) Drama|War
3812,Everything You Always Wanted to Know About Sex (1972),Comedy,Everything You Always Wanted to Know About Sex (1972) Comedy
3813,Interiors (1978),Drama,Interiors (1978) Drama
3814,Love and Death (1975),Comedy,Love and Death (1975) Comedy
3816,"Official Story, The (La Historia Oficial) (1985)",Drama,"Official Story, The (La Historia Oficial) (1985) Drama"
3817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,"Other Side of Sunday, The (Søndagsengler) (1996) Comedy|Drama"
3818,Pot O' Gold (1941),Comedy|Musical,Pot O' Gold (1941) Comedy|Musical
3819,Tampopo (1986),Comedy,Tampopo (1986) Comedy
3820,Thomas and the Magic Railroad (2000),Children's,Thomas and the Magic Railroad (2000) Children's
3821,Nutty Professor II: The Klumps (2000),Comedy,Nutty Professor II: The Klumps (2000) Comedy
3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,"Girl on the Bridge, The (La Fille sur le Pont) (1999) Drama|Romance"
3823,Wonderland (1999),Drama,Wonderland (1999) Drama
3824,Autumn in New York (2000),Drama|Romance,Autumn in New York (2000) Drama|Romance
3825,Coyote Ugly (2000),Drama,Coyote Ugly (2000) Drama
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,Hollow Man (2000) Horror|Sci-Fi|Thriller
3827,Space Cowboys (2000),Action|Sci-Fi,Space Cowboys (2000) Action|Sci-Fi
3828,Better Living (1998),Comedy,Better Living (1998) Comedy
3829,Mad About Mambo (2000),Comedy|Romance,Mad About Mambo (2000) Comedy|Romance
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,Psycho Beach Party (2000) Comedy|Horror|Thriller
3831,Saving Grace (2000),Comedy,Saving Grace (2000) Comedy
3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror,"Black Sabbath (Tre Volti Della Paura, I) (1963) Horror"
3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,"Brain That Wouldn't Die, The (1962) Horror|Sci-Fi"
3834,Bronco Billy (1980),Adventure|Drama|Romance,Bronco Billy (1980) Adventure|Drama|Romance
3835,"Crush, The (1993)",Thriller,"Crush, The (1993) Thriller"
3836,Kelly's Heroes (1970),Action|Comedy|War,Kelly's Heroes (1970) Action|Comedy|War
3837,Phantasm II (1988),Horror,Phantasm II (1988) Horror
3838,Phantasm III: Lord of the Dead (1994),Horror,Phantasm III: Lord of the Dead (1994) Horror
